CODE,SHORT DESCRIPTION (VALID ICD-10 FY2026),LONG DESCRIPTION (VALID ICD-10 FY2026),NF EXCL
E10621,Type 1 diabetes mellitus with foot ulcer,Type 1 diabetes mellitus with foot ulcer                                                                                                                                                                                                                        ,Y
E10622,Type 1 diabetes mellitus with other skin ulcer,Type 1 diabetes mellitus with other skin ulcer                                                                                                                                                                                                                  ,Y
E10628,Type 1 diabetes mellitus with other skin complications,Type 1 diabetes mellitus with other skin complications                                                                                                                                                                                                          ,Y
E10630,Type 1 diabetes mellitus with periodontal disease,Type 1 diabetes mellitus with periodontal disease                                                                                                                                                                                                               ,Y
E10638,Type 1 diabetes mellitus with other oral complications,Type 1 diabetes mellitus with other oral complications                                                                                                                                                                                                          ,Y
E10641,Type 1 diabetes mellitus with hypoglycemia with coma,Type 1 diabetes mellitus with hypoglycemia with coma                                                                                                                                                                                                            ,Y
E10649,Type 1 diabetes mellitus with hypoglycemia without coma,Type 1 diabetes mellitus with hypoglycemia without coma                                                                                                                                                                                                         ,Y
E1065,Type 1 diabetes mellitus with hyperglycemia,Type 1 diabetes mellitus with hyperglycemia                                                                                                                                                                                                                     ,Y
E1069,Type 1 diabetes mellitus with other specified complication,Type 1 diabetes mellitus with other specified complication                                                                                                                                                                                                      ,Y
E108,Type 1 diabetes mellitus with unspecified complications,Type 1 diabetes mellitus with unspecified complications                                                                                                                                                                                                         ,Y
E109,Type 1 diabetes mellitus without complications,Type 1 diabetes mellitus without complications                                                                                                                                                                                                                  ,Y
E10A0,"Type 1 diabetes mellitus, presymptomatic, unspecified","Type 1 diabetes mellitus, presymptomatic, unspecified",Y
E10A1,"Type 1 diabetes mellitus, presymptomatic, Stage 1","Type 1 diabetes mellitus, presymptomatic, Stage 1",Y
E10A2,"Type 1 diabetes mellitus, presymptomatic, Stage 2","Type 1 diabetes mellitus, presymptomatic, Stage 2",Y
E1100,Type 2 diab w hyprosm w/o nonket hyprgly-hypros coma (NKHHC),Type 2 diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC)                                                                                                                                                        ,Y
E1101,Type 2 diabetes mellitus with hyperosmolarity with coma,Type 2 diabetes mellitus with hyperosmolarity with coma                                                                                                                                                                                                         ,Y
E1110,Type 2 diabetes mellitus with ketoacidosis without coma,Type 2 diabetes mellitus with ketoacidosis without coma,Y
E1111,Type 2 diabetes mellitus with ketoacidosis with coma,Type 2 diabetes mellitus with ketoacidosis with coma,Y
E1121,Type 2 diabetes mellitus with diabetic nephropathy,Type 2 diabetes mellitus with diabetic nephropathy                                                                                                                                                                                                              ,Y
E1122,Type 2 diabetes mellitus w diabetic chronic kidney disease,Type 2 diabetes mellitus with diabetic chronic kidney disease                                                                                                                                                                                                   ,Y
E1129,Type 2 diabetes mellitus w oth diabetic kidney complication,Type 2 diabetes mellitus with other diabetic kidney complication                                                                                                                                                                                                ,Y
E11311,Type 2 diabetes w unsp diabetic retinopathy w macular edema,Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema                                                                                                                                                                               ,Y
